DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	1q32.1	1	201625537	NAV1	RPS10P7 - NAV1	376693	89796		104935	22785	rs2068824-C	rs2068824	0	2068824	intron_variant	1		6E-6	5.221848749616356				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	1q32.1	1	202500595	UBE2T, PPP1R12B, SYT2	PPP1R12B			4660			rs12734338-C	rs12734338	0	12734338	intron_variant	0		3E-7	6.522878745280337				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	4q23	4	99618739	RG9MTD2, C4orf17, MTTP	MTTP			4547			rs1032355-C	rs1032355	0	1032355	intron_variant	0		5E-6	5.301029995663981				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	3p22.3	3	36368109	STAC	RFC3P1 - STAC	100131711	6769		197622	12346	rs2605393-G	rs2605393	0	2605393	intergenic_variant	1		6E-6	5.221848749616356				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	4p16.2	4	5160662	STK32B	STK32B			55351			rs13128441-C	rs13128441	0	13128441	intron_variant	0		8E-6	5.096910013008056				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	3p21.31	3	46240253	CCR3, CCR2	CCR3			1232			rs13096142-?	rs13096142	0	13096142	intron_variant	0		4E-8	7.3979400086720375		1.3	[1.18-1.43]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	4q27	4	122194347	IL2, ADAD1, KIAA1109, IL21	KIAA1109			84162			rs13151961-?	rs13151961	0	13151961	intron_variant	0		3E-11	10.522878745280337		1.54	[1.37-1.75]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q25.3	6	159051263	TAGAP	LOC105378083			105378083			rs212402-?	rs212402	0	212402	intron_variant	0		8E-9	8.096910013008056		1.31	[1.20-1.44]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q15	6	90170316	BACH2	BACH2			60468			rs2474619-?	rs2474619	0	2474619	intron_variant	0	NR	2E-8	7.698970004336019		1.28	[1.18-1.41]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	1q24.3	1	172894808	TNFSF18, TNFSF4, FASLG	AIMP1P2 - TNFSF18	100873064	8995		8550	146412	rs2157453-?	rs2157453	0	2157453	intron_variant	1	NR	8E-7	6.096910013008056		1.29	[1.17–1.42]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q22.31	6	124422361	NKAIN2	NKAIN2			154215			rs531930-?	rs531930	0	531930	intron_variant	0	NR	5E-7	6.301029995663981		1.3	[1.17–1.44]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	10p15.1	10	6359663	PFKFB3, PRKCQ	LOC399716 - PRKCQ	399716	5588		6901	33375	rs4558075-?	rs4558075	0	4558075	intergenic_variant	1	NR	2E-7	6.698970004336019		1.37	[1.22-1.54]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	17q12	17	37374139	HOXB9	ACACA			31			rs8081319-?	rs8081319	0	8081319	intron_variant	0	NR	8E-7	6.096910013008056		1.36	[1.20–1.54]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2011-03-18	21298027	Festen EA	2011-01-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21298027	A meta-analysis of genome-wide association scans identifies IL18RAP, PTPN2, TAGAP, and PUS10 as shared risk loci for Crohn's disease and celiac disease.	Crohn's disease and celiac disease	3,230 European ancestry Crohn's disease cases, 768 European ancestry celiac disease cases, 6,251 European ancestry controls	1,835 European ancestry Crohn's disease cases, 3,149 European ancestry celiac disease cases, 6,383 European ancestry controls	2p16.1	2	60990407	PUS10	PUS10			150962			rs10188217-C	rs10188217	0	10188217	intron_variant	0	NR	1E-11	11.0	(combined)			Affymetrix, Illumina [471504]	N	celiac disease, Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000384	GCST000955	Genome-wide genotyping array
2011-03-18	21298027	Festen EA	2011-01-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/21298027	A meta-analysis of genome-wide association scans identifies IL18RAP, PTPN2, TAGAP, and PUS10 as shared risk loci for Crohn's disease and celiac disease.	Crohn's disease and celiac disease	3,230 European ancestry Crohn's disease cases, 768 European ancestry celiac disease cases, 6,251 European ancestry controls	1,835 European ancestry Crohn's disease cases, 3,149 European ancestry celiac disease cases, 6,383 European ancestry controls	6q25.3	6	159069404	TAGAP	LOC105378083			105378083			rs212388-C	rs212388	0	212388	intron_variant	0	NR	2E-10	9.698970004336019	(combined)			Affymetrix, Illumina [471504]	N	celiac disease, Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000384	GCST000955	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	1q31.2	1	192567683	RGS1	LOC105371664			105371664			rs2816316-C	rs2816316	0	2816316	intron_variant	0	NR	3E-11	10.522878745280337		1.39	[1.26-1.53]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	2q12.1	2	102355405	IL18R1, IL1RL1, SLC9A4, IL18RAP	IL1RL1 - IL18R1	9173	8809		3038	412	rs13015714-C	rs13015714	0	13015714	intron_variant	1	NR	4E-9	8.397940008672037		1.28	[1.18-1.39]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	3q25.33	3	159947262	IL12A, SCHIP1	IL12A-AS1			101928376			rs17810546-G	rs17810546	0	17810546	intron_variant	0	NR	1E-9	9.0		1.35	[1.23-1.49]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	3q28	3	188394766	LPP	LPP			4026			rs1464510-A	rs1464510	0	1464510	intron_variant	0	NR	5E-9	8.301029995663981		1.23	[1.15-1.32]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	6q25.3	6	159044945	TAGAP	LOC105378083, TAGAP			105378083, 117289			rs1738074-A	rs1738074	0	1738074	5_prime_UTR_variant	0	NR	7E-8	7.154901959985743		1.21	[1.13-1.30]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	17558408	van Heel DA	2007-06-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17558408	A genome-wide association study for celiac disease identifies risk variants in the region harboring IL2 and IL21.	Celiac disease	778 European ancestry cases, 1,422 European ancestry controls	991 European ancestry cases, 1,489 European ancestry controls	4q27	4	122588266	IL2, TENR, KIAA1109, IL21	IL2 - IL21	3558	59067		131771	24362	rs6822844-G	rs6822844	0	6822844	intergenic_variant	1	0.82	1E-14	14.0		1.59	[1.41-1.75]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000048	Genome-wide genotyping array
2008-06-16	17558408	van Heel DA	2007-06-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/17558408	A genome-wide association study for celiac disease identifies risk variants in the region harboring IL2 and IL21.	Celiac disease	778 European ancestry cases, 1,422 European ancestry controls	991 European ancestry cases, 1,489 European ancestry controls	6p21.32	6	32638107	HLA-DQA1	LOC107986589, HLA-DQA1			107986589, 3117			rs2187668-A	rs2187668	0	2187668	intron_variant	0	0.14	1E-19	19.0		7.04	[6.08-8.15]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000048	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	3p21.31	3	46310893	CCR1, CCR3	UQCRC2P1			100131327			rs6441961-A	rs6441961	0	6441961	non_coding_transcript_exon_variant	0	0.30	3E-7	6.522878745280337		1.21	[1.13-1.30]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	12q24.12	12	111569952	SH2B3, ATXN2	ATXN2			6311			rs653178-G	rs653178	0	653178	intron_variant	0	0.48	8E-8	7.096910013008056		1.21	[1.13-1.30]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2008-06-16	18311140	Hunt KA	2008-03-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/18311140	Newly identified genetic risk variants for celiac disease related to the immune response.	Celiac disease	767 European ancestry cases, 1,422 European ancestry controls	1,643 European ancestry cases, 3,406 European ancestry controls	4q27	4	122588266	IL2, ADAD1, KIAA1109, IL21	IL2 - IL21	3558	59067		131771	24362	rs6822844-C	rs6822844	0	6822844	intergenic_variant	1	0.81	3E-13	12.522878745280337		1.44	[1.30-1.58]	Illumina [310605]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000157	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	1q31.2	1	192567683	RGS1	LOC105371664			105371664			rs2816316-?	rs2816316	0	2816316	intron_variant	0	0.84	2E-17	16.69897000433602		1.25	[1.19-1.32]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	2p16.1	2	60959694	AHSA2, REL	PUS10			150962			rs13003464-G	rs13003464	0	13003464	intron_variant	0	0.40	4E-13	12.397940008672037		1.15	[1.11-1.20]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	2q12.1	2	102454108	IL18R1, IL1RL1, IL1RL2, IL18RAP	IL18RAP - SLC9A4	8807	389015		1540	19174	rs917997-A	rs917997	0	917997	intergenic_variant	1	0.24	1E-15	15.0		1.19	[1.14-1.25]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	2q31.3	2	181131318	ITGA4, UBE2E3	LOC101927156			101927156			rs13010713-G	rs13010713	0	13010713	intron_variant	0	0.45	5E-11	10.301029995663981		1.13	[1.09-1.18]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	2q33.2	2	203937855	ICOS, CTLA4, CD28	LOC101927840, ICOS			101927840, 29851			rs4675374-A	rs4675374	0	4675374	intron_variant	0	0.22	6E-9	8.221848749616356		1.14	[1.09-1.19]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3p21.31	3	46193709	CCRL2, CCR5, CCR9, CCR1, CCR2, CCR3	LOC105377067 - CCR1	105377067	1230		3328	8000	rs13098911-A	rs13098911	0	13098911	intron_variant	1	0.10	3E-17	16.522878745280337		1.3	[1.23-1.39]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3q25.33	3	159947262	IL12A	IL12A-AS1			101928376			rs17810546-G	rs17810546	0	17810546	intron_variant	0	0.13	4E-28	27.397940008672037		1.36	[1.29-1.44]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	3q28	3	188394766	LPP	LPP			4026			rs1464510-A	rs1464510	0	1464510	intron_variant	0	0.49	3E-40	39.52287874528034		1.29	[1.25-1.34]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	4q27	4	122194347	IL2, IL21	KIAA1109			84162			rs13151961-?	rs13151961	0	13151961	intron_variant	0	0.86	2E-27	26.69897000433602		1.35	[1.28-1.43]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
2010-03-29	20190752	Dubois PC	2010-02-28	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20190752	Multiple common variants for celiac disease influencing immune gene expression.	Celiac disease	4,533 European ancestry cases, 10,750 European ancestry controls	4,918 European ancestry cases, 5,684 European ancestry controls	6q23.3	6	137651931	TNFAIP3	BTF3L4P3 - LOC102723649	391040	102723649		107488	13715	rs2327832-G	rs2327832	0	2327832	intergenic_variant	1	0.22	4E-19	18.397940008672037		1.23	[1.17-1.28]	Illumina [292387]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST000612	Genome-wide genotyping array
